source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe
64998596246091776,57.21907383223104,23.696865391809016,0.7231195823491019,0.121902555,5.9319477,-0.7423907056936047,-6.166218711467543,0.12726891,0.08976577,17.380247,17.939367,16.688509,1.2508583,1.000719
64998905483757568,57.082701624279416,23.603137970026417,7.327464562394925,0.037981857,192.92014,20.807873955640147,-44.44900236993458,0.036718085,0.027520703,15.042486,16.345612,13.913245,2.4323664,0.97364295
64998939843497600,57.05918501556184,23.60474667743257,0.8109747202990085,0.05015662,16.168846,7.352742596490352,-1.4426401357123584,0.04714106,0.034441873,15.604238,16.0426,14.997296,1.0453043,1.0003806
64999901916176256,56.98021423413919,23.61936361838659,0.4031120544925925,0.05519818,7.302995,3.195696371386112,-2.8057591523529197,0.05573323,0.042292442,15.950606,16.372187,15.348624,1.0235624,0.93782204
65002925573125504,57.099807688196826,23.76841295613716,0.5601841334367036,0.10844644,5.1655374,0.6339533628060112,-3.444630515607663,0.11412374,0.08462676,17.224258,17.671673,16.61732,1.0543537,0.9516669
65003818926275328,56.84482006359372,23.554419791103598,3.7794969168123003,0.01476349,256.00293,-6.340503361998331,-8.14704567881967,0.0153299235,0.011368652,10.722302,11.055375,10.215515,0.83985996,0.865376
65004334322355584,56.73748692363184,23.546205814601812,0.791308437266743,0.06388003,12.387416,15.712135964808544,-7.604244071805109,0.076327436,0.05534421,16.860714,17.642803,15.9756775,1.6671257,0.93662304
65004609200261888,56.71313757880525,23.57078255167355,0.8361157211281515,0.048077237,17.391094,-4.313965617817946,-6.493579268389779,0.0572655,0.04189987,16.295418,17.050917,15.434056,1.6168604,0.9758786
65004639263515136,56.735684485516,23.57356206204704,1.1550926367147554,0.07481987,15.4383135,-4.03800238148566,3.1821881020543947,0.08614913,0.064109646,17.160353,17.997364,16.260387,1.7369766,0.9408024
65006803927102848,56.80185265993639,23.648335024409658,0.6800788965389175,0.115911946,5.8672028,0.7967811826102045,-8.81770426290308,0.12867288,0.09220631,17.761015,18.472591,16.941895,1.5306969,1.0331466
65007907735143296,56.66515348122582,23.620770174070234,2.0390604753913677,0.09142623,22.302795,6.726980300079443,10.745780599846295,0.10043558,0.07587008,17.108204,18.415642,15.957433,2.458209,1.0949868
65008938527293696,56.63852474266647,23.638931209743625,1.4762208201473193,0.078400664,18.829187,3.392707784260311,-8.643885476636626,0.076865785,0.06192735,16.872684,17.94457,15.8494425,2.095128,1.0089782
65013645811432576,56.94486057609628,23.747602676205492,0.5962044995815986,0.044535913,13.387051,6.262375209225302,-9.43643279035433,0.04990225,0.033803005,15.892196,16.353468,15.259877,1.0935907,1.0401442
65016428950244736,56.86285989008509,23.748440191923173,0.3316938223138375,0.016463172,20.147625,-0.8662338090999084,-2.806556002238344,0.01801371,0.012723248,13.364825,13.997123,12.599444,1.3976784,1.0916594
65016463310057344,56.89114932184758,23.75385067396537,1.5507415548363703,0.046269227,33.515614,15.519150457420718,-8.532544937968133,0.052862078,0.03766548,15.908237,16.632593,15.089781,1.5428123,1.0403863
65016978706052608,56.9091631119948,23.797945955972796,1.7390830222323832,0.070921816,24.52113,2.769655894079894,-10.093275308958972,0.08408744,0.058021147,16.884474,17.863472,15.916131,1.947341,0.99304426
65020655198048256,56.9456126276526,23.943693438143356,0.3109276043744821,0.0381334,8.153681,-2.2278226489860793,-4.073846525475759,0.04603535,0.029705364,15.413438,15.876315,14.7749605,1.1013546,1.0806444
65071679409052672,56.046294277103236,23.365953889012218,1.1518596059210584,0.066239685,17.389267,9.228653974825981,-9.19521089797246,0.09768714,0.059747305,16.669588,17.406702,15.820694,1.5860081,1.0429808
65072744560940672,55.99726110114179,23.406325651215667,1.8752412635144056,0.054602828,34.3433,15.46728646399914,-15.760494374614172,0.07486981,0.04798296,16.361212,17.297098,15.405547,1.891551,0.9588391
65085423304390400,56.00621433997648,23.495768436993608,1.2261396772437514,0.12092564,10.139617,1.850634617442059,-6.740345891874556,0.16589446,0.10343528,17.77379,18.827593,16.779291,2.0483017,1.0066978
65289107833905152,55.99347260161883,24.24482411312251,1.2162390641299536,0.01729608,70.31877,-1.8226046907730915,-3.195085571579815,0.016657524,0.013326728,13.216999,13.604975,12.653176,0.95179844,1.030126
65289279632597888,55.96090275978036,24.241263659812475,0.28049034994102295,0.04866011,5.764277,0.3105734962607497,-1.5373105122283584,0.05400089,0.04037163,16.226826,16.806955,15.5039425,1.3030128,0.92096704
65294708471307520,56.21444857058438,24.385197190346002,0.627312458336138,0.12343348,5.0821905,-0.1657039847779448,-1.4262427040132744,0.14202614,0.104993515,17.641634,18.122988,16.928293,1.1946945,1.0513381
65294777190790272,56.17827020221504,24.367437305443037,1.5569136111424873,0.054266334,28.690231,-9.335598463238906,-20.09014556017341,0.06128987,0.045179464,16.141085,16.827354,15.320255,1.5070992,0.97616404
65295601824497536,56.33877455561827,24.3836093994178,0.6632405546226402,0.05885189,11.269656,3.9101430309616254,0.39162049826320444,0.074690886,0.048507,16.133799,16.568993,15.507572,1.0614204,1.0137687
65296426458211584,56.359227745744036,24.440750368971592,2.897770647069062,0.12338973,23.4847,-1.8138144695557163,-9.552092198515274,0.16669382,0.09713871,17.31451,18.81702,16.117598,2.6994228,0.97511387
65297251091930624,56.333272927295575,24.47333141898755,7.337793941106909,0.07710426,95.16716,20.589522430997057,-44.03912568448305,0.10321721,0.060413625,16.519524,18.264065,15.223836,3.0402288,1.0265754
65300309108648448,56.2390241087448,24.492017323188133,0.45281995071806214,0.047381207,9.556952,1.1872396487428494,-3.2095037462483837,0.05627542,0.039580908,15.955062,16.343401,15.296465,1.046936,1.0236399
65300549626812032,56.29718319985567,24.510598750406814,0.5644829551990642,0.032288242,17.482616,1.6082998953600378,-2.558363588434548,0.042424463,0.025612567,15.009392,15.434835,14.394046,1.0407896,0.93895745
65301511699442048,56.205493848522174,24.542952060196107,0.7686442204451169,0.027562091,27.887733,-0.5626057166316372,-6.035437621791603,0.038684968,0.023631971,14.9542,15.410658,14.318937,1.0917206,0.9813718
66446172025613056,57.46825491548788,23.54182198589815,0.36916417641005483,0.04157119,8.880289,1.6875008543242032,-5.59555608069706,0.049474914,0.032490224,15.85684,16.200407,15.342837,0.8575697,1.02087
66447237177498880,57.44056569423107,23.58198105503007,0.31529121516977937,0.062145926,5.0734015,-0.033764169203580406,0.3764706325516294,0.07782994,0.050111577,16.643007,17.022587,16.10588,0.9167061,0.9717293
66447855652780032,57.47513723854236,23.629463456908635,0.6956588208259147,0.020972056,33.17075,4.658771047567175,-6.408022247068578,0.02880346,0.017664397,14.197471,14.631408,13.585422,1.0459862,1.0354799
66451669583558400,57.33625737523377,23.672559450177022,0.7868828455266428,0.10998415,7.1545115,-1.248916321341155,-11.286982272898637,0.13918462,0.08730669,17.551971,18.08761,16.879192,1.2084179,0.9868333
66452803454909056,57.487223385421416,23.711639198882544,1.5774293968047692,0.04571984,34.502075,5.567625892111279,-6.24548894009663,0.060223147,0.0346765,16.172905,16.946291,15.321917,1.6243744,1.0242563
66454590161480960,57.662024589368656,23.675729241326458,0.8083859536729298,0.024713814,32.709885,-0.596866840467491,-10.534226044877133,0.033201054,0.019464284,14.247468,14.86691,13.4912,1.3757095,1.2067541
66455483514661888,57.72057736143231,23.744627211001976,1.5655854820768207,0.05712419,27.406698,5.469094700003342,8.506061591773975,0.07544469,0.0425379,16.214705,16.980179,15.355512,1.6246672,1.079076
66455861471798656,57.592563742867156,23.7205204549195,0.5889296650912466,0.101357386,5.8104267,0.7231089726379129,-6.216452519841178,0.13600087,0.0757762,17.476976,18.092802,16.731962,1.3608398,0.97947764
66456273788645888,57.68297085347123,23.758630836756865,0.9210749863577641,0.078512736,11.731536,9.76238387947119,-5.490182008569316,0.09580978,0.05239366,16.695173,17.257198,15.9951935,1.2620049,0.9586737
66459744122221696,57.59739274591825,23.80165219409352,1.37408078673716,0.02673035,51.40527,3.651817143431093,-3.1186194799983156,0.035817146,0.01980263,14.495266,15.002517,13.826515,1.1760015,1.1120332
66460259518121088,57.49832813979544,23.802116137302644,0.3631094159651148,0.024729364,14.683331,0.8544859712560408,0.846040712002261,0.034799438,0.017083913,14.6693945,15.049392,14.114835,0.93455696,0.9818207
66482593348198400,57.81561405763272,23.90359913026636,0.3230950484536987,0.025979584,12.436499,2.324750709105518,-0.2001079995568631,0.032398023,0.021512052,14.807028,15.206028,14.231271,0.9747572,1.0117797
66482833866360448,57.81826945554397,23.928286067742135,0.5986250408829135,0.106494986,5.621157,6.879343693918836,-3.01520250186145,0.12604488,0.08953608,17.269064,17.74471,16.62877,1.1159401,1.0036355
66485479566222080,57.75678966036078,23.929741197771712,1.3355432798855924,0.050528377,26.43155,16.407133730564297,-3.1649476557333993,0.05933741,0.038034283,16.22446,16.871828,15.450412,1.4214163,0.95279974
66487055814787200,57.774506739583046,23.99899221048329,1.1145431266869579,0.021320669,52.27524,-1.941545196434375,-1.3862493214459182,0.026346972,0.016028482,14.319117,14.721773,13.738462,0.9833107,1.0403519
66489499655565568,57.80641777189537,24.108736466635154,0.4205739354018986,0.05063672,8.305711,3.5635678361168717,-3.033663363632898,0.054772463,0.0381971,16.214401,16.714779,15.535011,1.1797676,0.96355754
66499841936750720,57.2428374043135,23.715376955925944,0.5438072043590199,0.07559384,7.1938033,0.7271199497978011,-2.804623025626875,0.08911264,0.059247456,16.726028,17.183401,16.095387,1.0880146,0.9835766
66501113247050112,57.399462005580006,23.780187548655462,0.8020877944937397,0.08233539,9.741714,2.988724697151182,-5.675210955716898,0.1071704,0.06419909,17.044945,17.59169,16.337982,1.2537079,1.0753322
66501972240508032,57.35710165298493,23.808498326958723,9.671861806641688,0.023226172,416.42084,15.470809802387206,-23.313505676302622,0.029620975,0.018537283,11.316088,11.823981,10.654009,1.1699724,1.2370472
66503312270318976,57.22840421296489,23.791855370703882,0.8737627956087666,0.019479357,44.85583,0.3773160138560999,-6.724740747825391,0.026905764,0.016726857,13.86332,14.169274,13.391222,0.77805233,1.0381267
66514204307329920,57.45428019788448,24.0135866364295,0.6002828352052384,0.06575968,9.128432,2.967975634479833,-9.58338669014792,0.08837369,0.047042415,16.566822,17.12327,15.860803,1.2624674,0.9990994
